ThermalExpansionCoefficient_arithmetic_average,BCCenergy_pa_arithmetic_average,ThirdIonizationEnergy_arithmetic_average,Density_composition_average,IsPnictide_composition_average,HeatCapacityMolar_composition_average,valence_arithmetic_average,HeatFusion_arithmetic_average,HeatFusion_composition_average,IonicRadii_composition_average,SpaceGroupNumber_composition_average,GSenergy_pa_arithmetic_average,ThermalExpansionCoefficient_composition_average,BCCfermi_arithmetic_average,AtomicWeight_composition_average,AtomicNumber_composition_average,CovalentRadii_arithmetic_average,phi_arithmetic_average,BCCfermi_composition_average,HeatVaporization_composition_average,ElasticModulus_composition_average,NValance_composition_average,HeatCapacityMolar_arithmetic_average,GSbandgap_arithmetic_average,NUnfilled_composition_average
37.975,-2.57594508,57.80575,1746.6493506493505,0.0,23.71534865134865,3.25,12.18225,6.250724275724275,0.5242657342657342,157.34065934065933,-2.9557857721875003,52.11348651348651,4.071977625000001,25.86142957042957,12.21178821178821,1.1800000000000002,2.875,4.080254869620379,106.63236763236762,26.276723276723278,4.753246753246753,24.043000000000003,0.64625,1.776223776223776
197.28,-3.636652306,63.0398,779.1588638638639,0.1611611611611611,27.62842642642643,2.8,8.878,4.812982982982983,1.0638238238238238,48.56256256256256,-4.2689374575,529.2116116116116,4.08624473,20.66876044244244,10.037037037037038,1.14,3.13,3.963073047947948,57.639469969969966,12.397797797797796,5.162162162162162,25.5982,0.325,2.5895895895895897
197.64,-2.635488742,52.8778,1815.2679,0.0,27.99052,3.8,3.7802,3.219993,0.89849,150.253,-3.43136882725,125.012,4.6669026680000005,38.893526,16.929000000000002,1.112,1.2040000000000002,3.4496598432000005,113.41379,14.097,4.465,31.695599999999995,0.6528,2.133
168.48,-4.336885882,51.5084,1541.5888468468468,0.0,27.778914914914917,2.8000000000000003,14.756,4.353463463463463,1.149119119119119,88.08608608608608,-4.950874025,476.64284284284287,4.793252082,33.241498418418416,15.005005005005009,1.128,2.9040000000000004,3.315159919309309,141.04632812812812,28.962962962962965,4.820820820820821,25.2796,0.1546,3.75975975975976
168.48,-4.336885882,51.5084,1554.5033323323323,0.0,27.80874674674675,2.8000000000000003,14.756,4.112592592592593,1.151831831831832,88.14014014014013,-4.950874025,475.97477477477474,4.793252082,33.49253099099099,15.0990990990991,1.128,2.9040000000000004,3.277495008228228,141.25806896896896,28.440440440440444,4.8108108108108105,25.2796,0.1546,3.7777777777777777
168.48,-4.336885882,51.5084,1546.5752579999998,0.0,27.788186,2.8000000000000003,14.756,4.27204,1.1499799999999998,88.161,-4.950874025,476.2208,4.793252082,33.34579939,15.044,1.128,2.9040000000000004,3.30299424226,141.1591518,28.78,4.816000000000001,25.2796,0.1546,3.766
35.35,-3.031269895,55.55275,1624.909,0.0,23.835764,3.5,11.8115,4.783573,0.53495,154.63500000000002,-3.3988496190625,53.1018,4.0806734875,24.042259,11.393,1.1825,2.875,3.90776930321,102.53452,21.004,4.385,24.203,0.64625,1.747
193.3,-5.234879656,53.2032,938.481220779221,0.1598401598401598,27.52193206793207,3.6,11.382,5.198161838161839,1.058001998001998,52.17082917082918,-5.8616263035000005,522.6144855144855,4.864362184,21.107967452547456,10.221778221778225,1.104,3.37,4.122949974315685,60.03302117882119,19.91708291708292,5.232767232767234,25.2944,0.325,2.61938061938062
224.65,-3.0575214825,61.42674999999999,1310.077169,0.0,23.632018,3.25,13.78775,8.452283,0.5446300000000001,151.42600000000002,-4.0372033846875,94.804,5.24518571,20.367319400000003,9.974,1.0225,1.8875,4.69813732577,110.6306649,32.777,3.71,24.232,0.74375,1.854
172.46,-4.497244255999999,55.3404,2198.366938,0.0,27.458033,2.6,10.894,4.98347,1.11672,111.176,-4.98957937,421.2329,4.119678746,39.03564425,16.785,1.182,2.704,2.98877759103,144.54197979999998,24.7902,5.393,26.3154,0.0,2.697
36.2,-3.1992189875,54.987,1540.571428571429,0.0,23.807680319680323,3.5,13.09275,4.956879120879122,0.535824175824176,160.90609390609393,-3.5821415734375,52.65344655344656,5.034227659999999,22.694549610189814,10.816183816183816,1.1625,2.9000000000000004,4.024626541978022,106.8955044955045,23.142357642357645,4.044955044955046,23.745500000000003,0.64625,1.7892107892107894
40.275,-3.103359125,54.057500000000005,1667.612387612388,0.0,24.04859140859141,3.5,5.64525,3.0522237762237765,0.5473326673326675,155.53546453546457,-3.4183934596875005,53.695604395604406,6.20185384,25.64008407572428,11.967032967032967,1.21,2.8000000000000003,4.323240230369631,104.08679320679322,18.986513486513488,4.044955044955046,24.6875,0.5505,1.7892107892107894
35.35,-3.031269895,55.55275,1678.2057942057943,0.0,23.88629170829171,3.5,11.8115,4.736724275724276,0.5392607392607394,153.99000999001,-3.3988496190625,52.50739260739262,4.0806734875,24.530596403596405,11.58941058941059,1.1825,2.875,3.860779071778222,105.40317682317684,20.58641358641359,4.474525474525475,24.203,0.64625,1.7892107892107894
39.425,-2.9354100325,54.62325,1805.246753246753,0.0,24.1272027972028,3.5,4.364000000000001,2.8320689310689318,0.5507692307692309,148.61938061938065,-3.2351015053125005,53.54955044955046,5.2482996675,27.47613086913087,12.740259740259742,1.23,2.775,4.159392760169831,102.59446553446556,16.430569430569435,4.474525474525475,25.145,0.5505,1.7892107892107894
46.36666666666667,-2.8395036866666667,61.909333333333336,1321.5,0.0,23.93,3.333333333333333,5.143666666666667,3.2594000000000003,0.55,165.0,-3.23750891625,53.31,5.25228936,18.99465386,9.2,1.143333333333333,2.35,3.996246069,106.63,19.65,3.2,23.92,0.734,1.8
244.45,-2.630498355,71.92699999999999,586.5439590000001,0.143,27.292917000000003,2.5,7.56,4.41848,1.03535,67.62700000000001,-3.392365041875,473.6654,4.363768175000001,18.033083366,8.858,1.095,2.9625000000000004,3.8115477341,43.0029239,8.4942,4.57,25.73275,0.40625,1.7140000000000002
201.98,-2.635179708,63.1476,625.2808231768232,0.1438561438561438,27.32511188811189,2.6,6.7062,4.387889110889112,1.038201798201798,66.05794205794207,-3.2472524255,477.0152847152848,5.170668066,18.741562565434563,9.156843156843156,1.164,3.15,3.866023142857143,42.92559780219781,8.262537462537464,4.673326673326674,25.9342,0.325,1.7542457542457544
201.98,-2.635179708,63.1476,663.6574774774775,0.1451451451451451,27.36021021021021,2.6,6.7062,4.358732732732733,1.0412912912912913,64.25025025025025,-3.2472524255,480.94934934934935,5.170668066,19.45973922922923,9.46046046046046,1.164,3.15,3.924768168538538,42.69871071071072,8.001001001001,4.781781781781781,25.9342,0.325,1.7967967967967968
201.98,-2.635179708,63.1476,709.6645359999999,0.146,27.389732,2.6,6.7062,4.331242,1.04354,62.81,-3.2472524255,483.5474,5.170668066,20.266318852,9.8,1.164,3.15,3.9845095664,42.8445356,7.7836,4.892,25.9342,0.325,1.84
201.98,-2.635179708,63.1476,726.325068931069,0.1458541458541458,27.40184815184816,2.6,6.7062,4.31428071928072,1.0447352647352648,62.34265734265735,-3.2472524255,484.5775224775225,5.170668066,20.55971993206793,9.923076923076923,1.164,3.15,4.003220887342658,42.93802437562437,7.70909090909091,4.932067932067932,25.9342,0.325,1.8551448551448555
46.36666666666667,-2.8395036866666667,61.909333333333336,1455.0,0.0,23.84,3.333333333333333,5.143666666666667,3.5532857142857144,0.5271428571428572,160.2857142857143,-3.23750891625,53.01428571428572,5.25228936,20.571362657142856,10.0,1.143333333333333,2.35,4.534636771428572,108.87142857142858,22.5,3.428571428571429,23.92,0.734,2.0
207.15,-2.54546062,62.62199999999999,427.0880000000001,0.0,27.273846153846154,3.5,14.1575,5.806923076923077,1.08,136.6923076923077,-3.45900764375,261.4307692307693,3.856967675,15.74116153846154,7.538461538461538,1.015,1.8875,2.153632941538462,98.12643076923077,17.07692307692308,3.692307692307693,27.04425,0.8165,1.5384615384615388
239.825,-5.2149305325,51.89125,2977.2171430000008,0.083,27.871018,3.25,14.5825,8.04175,1.11787,65.42,-5.969646849375,535.6711,4.7012152125,44.036821006,19.021,1.09,3.1125,3.81239147275,138.59257030000003,31.806000000000004,7.673000000000001,25.8555,0.40625,2.835
172.57999999999998,-4.08652123,50.4994,1691.630563,0.0,28.093756,2.6,6.856,3.90513,1.19085,77.175,-4.614975048,508.2026,4.36318383,37.2394778244,16.704,1.142,2.8040000000000003,3.57573848207,142.2673223,29.112,5.1,26.1216,0.0,4.066
40.56666666666666,-4.4451996000000005,60.09033333333333,2245.492,0.0,23.8635,3.6666666666666665,8.573666666666666,5.3665,0.5383600000000001,143.655,-4.837687394583334,51.2699,4.073615103333333,33.578261,15.679,1.2333333333333334,2.1,4.66453794734,152.5978,28.528,4.001,24.30666666666667,0.734,2.669
172.57999999999998,-4.08652123,50.4994,1651.321986,0.0,27.986752,2.6,6.856,3.93119,1.17529,81.153,-4.614975048,498.9386,4.36318383,36.2945972216,16.313,1.142,2.8040000000000003,3.80904807226,140.83867059999997,28.668,5.025,26.1216,0.0,3.985
